,NAME,LEVEL,PERIOD,URL
27,サンクコスト,初級,0h 06m,https://unlimited.globis.co.jp/ja/courses/e4c753dc
28,ファイナンス（後編：事業価値評価編）,中級,0h 54m,https://unlimited.globis.co.jp/ja/courses/38848dba
29,ファイナンス（前編：基本編）,中級,1h 02m,https://unlimited.globis.co.jp/ja/courses/5d1d415b
30,アカウンティング基礎（後編：財務分析編）,中級,0h 52m,https://unlimited.globis.co.jp/ja/courses/7e2e40e4
31,アカウンティング基礎（前編：財務三表編）,中級,1h 21m,https://unlimited.globis.co.jp/ja/courses/d4516471
32,ファイナンス（資本コスト編）,中級,1h 20m,https://unlimited.globis.co.jp/ja/courses/d82e88c3
33,予測財務諸表,中級,0h 57m,https://unlimited.globis.co.jp/ja/courses/bbb0e84b
34,管理会計,中級,1h 05m,https://unlimited.globis.co.jp/ja/courses/d057f2a0
35,達人の一冊／稲盛和夫の実学—経営と会計,実践知,0h 07m,https://unlimited.globis.co.jp/ja/courses/37f2ea08
36,SDGsと再定義される金融〜お金の力を使って世界を変える〜,実践知,0h 20m,https://unlimited.globis.co.jp/ja/courses/fc68982e
37,達人の一冊／バリュエーションの教科書,実践知,0h 05m,https://unlimited.globis.co.jp/ja/courses/71b06488
38,財務企画の仕事とは,実践知,0h 41m,https://unlimited.globis.co.jp/ja/courses/e6596a29
39,資産運用を考えるときは「ポートフォリオ」を意識する！／みんなの相談室Premium,知見録 Premium,0h 08m,https://unlimited.globis.co.jp/ja/courses/ef6d0110
,NAME,LEVEL,PERIOD,URL
0,CAGE,初級,0h 08m,https://unlimited.globis.co.jp/ja/courses/847fc650
1,グローバル経営人材の要件,初級,0h 08m,https://unlimited.globis.co.jp/ja/courses/ec545780
2,カントリー・アナリシス・フレームワーク,初級,0h 09m,https://unlimited.globis.co.jp/ja/courses/4315d5c4
3,日本・アジア企業のグローバル化戦略,中級,1h 33m,https://unlimited.globis.co.jp/ja/courses/a2a1ac18
4,グローバル・パースペクティブ,中級,1h 10m,https://unlimited.globis.co.jp/ja/courses/d8a78605
5,グローバルビジネス英語 I,中級,1h 04m,https://unlimited.globis.co.jp/ja/courses/2fd4dbd2
6,English Management Training (EN),中級,0h 34m,https://unlimited.globis.co.jp/ja/courses/89d73146
7,異文化理解力,中級,0h 39m,https://unlimited.globis.co.jp/ja/courses/e8ad13e6
8,「アメリカの闇」を特許戦略から見る／超わかる！経済のミカタ,実践知,0h 09m,https://unlimited.globis.co.jp/ja/courses/a9211826
9,海外で結果を出す人は異文化を言い訳にしない〜後編：4つの壁を乗り越え結果を出すには？〜,実践知,0h 13m,https://unlimited.globis.co.jp/ja/courses/a7ab9110
10,海外で結果を出す人は異文化を言い訳にしない〜前編：直面する4つの壁を理解する〜,実践知,0h 18m,https://unlimited.globis.co.jp/ja/courses/86d333ce
11,達人の一冊／コークの味は国ごとに違うべきか,実践知,0h 08m,https://unlimited.globis.co.jp/ja/courses/fec4db0b
12,達人の一冊／沈黙のことば,実践知,0h 05m,https://unlimited.globis.co.jp/ja/courses/5906eeef
13,グローバルで活躍するために必要なスキル〜インドネシア味の素での経験を事例に〜,実践知,0h 32m,https://unlimited.globis.co.jp/ja/courses/db842a1a
14,ポストコロナ時代の日本の外交戦略〜小原凡司×四方敬之×神保謙×田村耕太郎×堀義人,知見録 Premium,1h 00m,https://unlimited.globis.co.jp/ja/courses/0f636250
15,日本の食文化のグローバルな可能性〜辻芳樹×徳岡邦夫×米田肇×西経子,知見録 Premium,0h 59m,https://unlimited.globis.co.jp/ja/courses/be5c2962
16,グローバルな環境で馴染むには「ポジティブな無関心」を心掛けよう／みんなの相談室Premium,知見録 Premium,0h 12m,https://unlimited.globis.co.jp/ja/courses/758e4474
17,個人がグローバル化するためには「コンフォートゾーン」から脱却せよ！／みんなの相談室Premium,知見録 Premium,0h 10m,https://unlimited.globis.co.jp/ja/courses/2414392d
18,ビジネスリーダーが認識すべき「地政学リスク」〜塩野誠×平将明×村田晃嗣×高橋亨,知見録 Premium,0h 59m,https://unlimited.globis.co.jp/ja/courses/897c7d77
19,グローバル視点でみる経済リスクとコミュニケーション力〜武田洋子×成田悠輔×柳川範之×ロス・ローブリー,知見録 Premium,0h 59m,https://unlimited.globis.co.jp/ja/courses/058f42ab
20,地政学リスクに対する企業の危機管理法〜田村耕太郎×三原康弘×山田正明×神保謙,知見録 Premium,1h 00m,https://unlimited.globis.co.jp/ja/courses/08b57f2c
,NAME,LEVEL,PERIOD,URL
0,これで解決！自分に合った動画の見つけ方,初級,0h 02m,https://unlimited.globis.co.jp/ja/courses/a6f72bce
1,モチベーションアップ！学びが続くコツ,初級,0h 02m,https://unlimited.globis.co.jp/ja/courses/63ba8389
2,ビジネスの全体像ってどうなってるの？,初級,0h 05m,https://unlimited.globis.co.jp/ja/courses/4ed45d2b
3,キャリア・サバイバル,初級,0h 12m,https://unlimited.globis.co.jp/ja/courses/1a128766
4,これからのマネジャーの教科書,中級,0h 46m,https://unlimited.globis.co.jp/ja/courses/b20b38d9
5,志を育てる,中級,1h 05m,https://unlimited.globis.co.jp/ja/courses/4c487a02
6,Learn How to Learn 〜自分にあった学習法を見つけるための4つのステップ〜,中級,0h 57m,https://unlimited.globis.co.jp/ja/courses/521d47ab
7,だれでもマスメディア時代のブルーオーシャンマーケティング,実践知,0h 59m,https://unlimited.globis.co.jp/ja/courses/5c2a2690
8,怒りにおぼれないコミュニケーション術,実践知,0h 30m,https://unlimited.globis.co.jp/ja/courses/5026aa5c
9,【シリーズ連載】グロホ、はじめました。,実践知,0h 15m,https://unlimited.globis.co.jp/ja/courses/0c6ef5b2
10,プロティアン・キャリアで学ぶキャリア自律のコツ,実践知,0h 36m,https://unlimited.globis.co.jp/ja/courses/545d7560
11,達人の一冊／ソクラテスの弁明,実践知,0h 08m,https://unlimited.globis.co.jp/ja/courses/b1820a09
12,あなただけの成功法則が見つかる！ミーニング・ノート活用法,実践知,0h 31m,https://unlimited.globis.co.jp/ja/courses/b1931a59
13,達人の一冊／女性のキャリア支援,実践知,0h 04m,https://unlimited.globis.co.jp/ja/courses/a7cf2575
14,成果を生む「自律人材」になろう！,実践知,0h 35m,https://unlimited.globis.co.jp/ja/courses/e8886d97
15,達人の一冊／LIFE DESIGN　スタンフォード式最高の人生設計,実践知,0h 07m,https://unlimited.globis.co.jp/ja/courses/5193c950
16,達人の一冊／ブルシット・ジョブ　クソどうでもいい仕事の理論,実践知,0h 05m,https://unlimited.globis.co.jp/ja/courses/260ec476
17,メンタルトレーナーが本質論で答えるビジネスパーソン相談室,実践知,0h 33m,https://unlimited.globis.co.jp/ja/courses/3347f047
18,社会人としてのビジネスマナー,実践知,0h 51m,https://unlimited.globis.co.jp/ja/courses/25ca8b0f
19,タイムマネジメントの必要性とコツ,実践知,0h 19m,https://unlimited.globis.co.jp/ja/courses/505d611b
20,Marketing of Life,実践知,0h 35m,https://unlimited.globis.co.jp/ja/courses/0fc6fa77
21,達人の一冊／イノベーション・オブ・ライフ,実践知,0h 04m,https://unlimited.globis.co.jp/ja/courses/c7a1ec04
22,達人の一冊／MICROECONOMICS,実践知,0h 08m,https://unlimited.globis.co.jp/ja/courses/be85771b
23,達人の一冊／トリガー　自分を変えるコーチングの極意,実践知,0h 06m,https://unlimited.globis.co.jp/ja/courses/9da06243
24,達人の一冊／Learn Better,実践知,0h 04m,https://unlimited.globis.co.jp/ja/courses/9ab83c0a
25,達人の一冊／プロフェッショナルの条件,実践知,0h 06m,https://unlimited.globis.co.jp/ja/courses/01f37491
26,コネ・カネ・チエのキャリア戦略,実践知,0h 45m,https://unlimited.globis.co.jp/ja/courses/d25c32d5
27,チャンスをつかむノートメソット　THE MEANING NOTE,実践知,0h 34m,https://unlimited.globis.co.jp/ja/courses/40d3c567
28,変動の時代を生き抜く為のビジネスパーソン5原則,実践知,0h 15m,https://unlimited.globis.co.jp/ja/courses/6717c00e
29,差異力〜VUCA時代を勝ち抜く秘訣〜,実践知,0h 22m,https://unlimited.globis.co.jp/ja/courses/5b037ab0
30,本業×社会活動！パラレルキャリアを始めよう！,実践知,0h 47m,https://unlimited.globis.co.jp/ja/courses/ecd38541
31,After終身雇用〜おさえておくべき新時代のキャリアの考え方〜,実践知,0h 24m,https://unlimited.globis.co.jp/ja/courses/af678444
32,人生100年時代のキャリアを考える,実践知,0h 26m,https://unlimited.globis.co.jp/ja/courses/0b39f7df
33,マインドフルネス入門,実践知,1h 17m,https://unlimited.globis.co.jp/ja/courses/14ef1850
34,ビジネスパーソンのための読書法概論,実践知,0h 56m,https://unlimited.globis.co.jp/ja/courses/ec70fc54
35,パラレルキャリア〜組織に依存しない働き方〜,実践知,0h 15m,https://unlimited.globis.co.jp/ja/courses/2cdb909b
36,【3月31日までの限定公開】ダイバーシティニュース　教育／藤原和博（1/31放送）,知見録 Premium,0h 42m,https://unlimited.globis.co.jp/ja/courses/26e6a200
37,おかしな企業風土を変えたいときは「アンコンシャス・バイアス」を発見・指摘せよ／みんなの相談室Premium,知見録 Premium,0h 14m,https://unlimited.globis.co.jp/ja/courses/1885dfe4
38,できるビジネスパーソンが陥りがちな「アクティブ・ノンアクションの罠」から抜け出そう！／みんなの相談室Premium,知見録 Premium,0h 08m,https://unlimited.globis.co.jp/ja/courses/6361ad1c
39,自分の成長に不安を抱いたときは「アンゾフの成長マトリクス」で考えよう／みんなの相談室Premium,知見録 Premium,0h 11m,https://unlimited.globis.co.jp/ja/courses/f13544b7
40,仕事が出来ると思われるためには「期待値のコントロール」を意識せよ！／みんなの相談室Premium,知見録 Premium,0h 09m,https://unlimited.globis.co.jp/ja/courses/19f2f7ca
41,勉強する習慣をつけたい人は「BPR」で仕事もプライベートも充実させよう／みんなの相談室Premium,知見録 Premium,0h 08m,https://unlimited.globis.co.jp/ja/courses/a2fe638c
42,今後のキャリアを考えるときは「ワーク・オートノミー」獲得に目を向けよう／みんなの相談室Premium,知見録 Premium,0h 10m,https://unlimited.globis.co.jp/ja/courses/16c1801c
43,給与アップ・キャリアアップを狙う人は「プランド・ハップンスタンス理論」を活用しよう／みんなの相談室Premium,知見録 Premium,0h 08m,https://unlimited.globis.co.jp/ja/courses/8be4a56b
44,ジェネラリストorスペシャリスト、どちらが良い？　「プロティアン・キャリア」を歩もう／みんなの相談室Premium,知見録 Premium,0h 15m,https://unlimited.globis.co.jp/ja/courses/58986e29
45,リーダーの挑戦⑱　有森裕子氏（元プロマラソンランナー）,知見録 Premium,0h 51m,https://unlimited.globis.co.jp/ja/courses/cffbf85b
46,「努力する人は夢中な人に勝てない」生産者と共に歩む一次産業サービスの魅力〜秋元里奈氏（株式会社ビビッドガーデン　代表取締役社長）,知見録 Premium,0h 18m,https://unlimited.globis.co.jp/ja/courses/ceb5707c
47,信頼される人が報われる転職市場に！日本のキャリアSNS〜岩崎由夏氏（株式会社YOUTRUST　代表取締役）,知見録 Premium,0h 19m,https://unlimited.globis.co.jp/ja/courses/99e8cd50
48,仕事も休みも大切にして自分らしく生きる！フィンランドに学ぶ「働き方」の秘訣〜堀内都喜子氏（フィンランド大使館）,知見録 Premium,0h 13m,https://unlimited.globis.co.jp/ja/courses/052a26fe
49,就職・転職で仕事を選ぶときには「マトリクス」を使って考えよう／みんなの相談室Premium,知見録 Premium,0h 08m,https://unlimited.globis.co.jp/ja/courses/045453a8
50,プロ野球からコンサルへ異例の転身！次世代のセカンドキャリア〜久古健太郎氏（デロイト トーマツ コンサルティング／元東京ヤクルトスワローズ）,知見録 Premium,0h 10m,https://unlimited.globis.co.jp/ja/courses/850c2db6
51,自分のキャリアを考えるときは「キャリア・アンカー」を理解せよ！／みんなの相談室Premium,知見録 Premium,0h 13m,https://unlimited.globis.co.jp/ja/courses/db0c5bc1
52,英語が苦手・内向的な性格…でも「シリコンバレーで起業する方法」〜山田俊輔氏（Remotehour創業者）,知見録 Premium,0h 20m,https://unlimited.globis.co.jp/ja/courses/b2bbde80
53,“自分軸”を持って生産性向上！リモートワークとの上手な付き合い方〜山内貴弘氏（株式会社クレスコ）,知見録 Premium,0h 21m,https://unlimited.globis.co.jp/ja/courses/c2e7d254
54,マーケターのように生きろ〜「自分の価値」を最大化する生き方〜井上大輔氏（ソフトバンク株式会社）,知見録 Premium,0h 09m,https://unlimited.globis.co.jp/ja/courses/099fa25e
55,不安やストレスに打ち勝つ「最強メンタル」のつくり方,知見録 Premium,0h 08m,https://unlimited.globis.co.jp/ja/courses/05a525f5
56,ホリエモンチャンネルMCが教える！誰にでも堂々と振る舞えるコミュニケーション術,知見録 Premium,0h 11m,https://unlimited.globis.co.jp/ja/courses/4c41e76e
57,ビジネスのパフォーマンスを最大化する！医者が教える正しいサウナの入り方,知見録 Premium,0h 17m,https://unlimited.globis.co.jp/ja/courses/3d877d26
58,志を培う「コミュニケーション」の本質とは？〜伊藤羊一×紺野俊介×島田久仁彦×田中愼一×木暮太一,知見録 Premium,0h 57m,https://unlimited.globis.co.jp/ja/courses/10f2172e
59,起業は不幸か幸せか〜家入一真×石川善樹×矢野和男×塩田元規,知見録 Premium,0h 59m,https://unlimited.globis.co.jp/ja/courses/9a864d71
60,出口治明が説く「これからの時代を生き抜く力」,知見録 Premium,1h 05m,https://unlimited.globis.co.jp/ja/courses/6926deb8
61,大阿闍梨　塩沼亮潤が死の手前で見つけた「生き方」,知見録 Premium,1h 01m,https://unlimited.globis.co.jp/ja/courses/83005f5c
,NAME,LEVEL,PERIOD,URL
0,コッターの変革プロセス,初級,0h 11m,https://unlimited.globis.co.jp/ja/courses/9b1007c9
1,変われない組織の空気を打破する〜これからの個人と組織のあり方〜,実践知,1h 03m,https://unlimited.globis.co.jp/ja/courses/dd6924ba
2,変革のリーダーシップ,実践知,0h 27m,https://unlimited.globis.co.jp/ja/courses/fac813a8
3,コロナが変えるソーシャルビジネスの新たな潮流〜佐藤大吾×杉山文野×米良はるか×安渕聖司×宮城治男,知見録 Premium,1h 02m,https://unlimited.globis.co.jp/ja/courses/af817259
4,持続可能な社会のために必要な「資本主義の未来」とは〜鈴木馨祐×竹中平蔵×田代桂子×成田悠輔×Jesper Koll,知見録 Premium,1h 01m,https://unlimited.globis.co.jp/ja/courses/2e647e57
5,多様な生き方・働き方で変わる都市のかたち〜五十嵐立青×須田善明×森俊子×森浩生×秋山咲恵,知見録 Premium,1h 00m,https://unlimited.globis.co.jp/ja/courses/3a8da893
6,コロナ禍における子どもたちの危機をどう救うか？〜白井智子×中室牧子×森まさこ×駒崎弘樹,知見録 Premium,0h 59m,https://unlimited.globis.co.jp/ja/courses/b53cb6fc
7,社会の分断・格差が起こす「見えにくい問題」とは〜川口加奈×工藤啓×﨑田恭平×鈴木隼人×今村久美,知見録 Premium,0h 58m,https://unlimited.globis.co.jp/ja/courses/a8ef2d61
8,社会保障制度の現状と浮彫りになった課題とは？〜小黒一正×佐藤啓×古川元久×堀真奈美×堀義人,知見録 Premium,1h 00m,https://unlimited.globis.co.jp/ja/courses/5a4d97cf
9,22年4月から個別周知義務化　男性育休のメリット〜天野妙氏（みらい子育て全国ネットワーク代表／合同会社Respect each other代表）,知見録 Premium,0h 16m,https://unlimited.globis.co.jp/ja/courses/9f1773ba
10,丸井、ヤフー、富士通、コロナ危機をチャンスに変えるために経営者は今、何をすべきか〜青井浩×川邊健太郎×時田隆仁×秋山咲恵,知見録 Premium,1h 01m,https://unlimited.globis.co.jp/ja/courses/d2620977
11,参拝者が倍増！築地本願寺の経営改革,知見録 Premium,0h 12m,https://unlimited.globis.co.jp/ja/courses/080b2207
12,オクト（建設）×キャディ（製造）×Shippio（物流）×ラクスル（印刷／物流）の創業経営者たちが語る！業界を変革する時の課題と戦略〜稲田武夫×加藤勇志郎×佐藤孝徳×松本恭攝,知見録 Premium,0h 57m,https://unlimited.globis.co.jp/ja/courses/feb3aa99
,NAME,LEVEL,PERIOD,URL
0,NPS,初級,0h 11m,https://unlimited.globis.co.jp/ja/courses/74f98bf5
1,クラウド,初級,0h 12m,https://unlimited.globis.co.jp/ja/courses/1c7e6367
2,UI/UX,初級,0h 09m,https://unlimited.globis.co.jp/ja/courses/598e2d80
3,Webマーケティング指標,初級,0h 13m,https://unlimited.globis.co.jp/ja/courses/bfcbf075
4,レイヤー構造,初級,0h 12m,https://unlimited.globis.co.jp/ja/courses/418923a3
5,ビッグデータ,初級,0h 11m,https://unlimited.globis.co.jp/ja/courses/9e0a8400
6,VR／AR／MR,初級,0h 09m,https://unlimited.globis.co.jp/ja/courses/66a4d600
7,API,初級,0h 08m,https://unlimited.globis.co.jp/ja/courses/e57b7aef
8,SEO,初級,0h 09m,https://unlimited.globis.co.jp/ja/courses/7d952111
9,スマート工場／インダストリー4.0,初級,0h 08m,https://unlimited.globis.co.jp/ja/courses/b1585d5e
10,サブスクリプション,初級,0h 10m,https://unlimited.globis.co.jp/ja/courses/298902e0
11,ロボティクス,初級,0h 10m,https://unlimited.globis.co.jp/ja/courses/3de05016
12,プラットフォーム,初級,0h 13m,https://unlimited.globis.co.jp/ja/courses/c516495b
13,ムーアの法則,初級,0h 06m,https://unlimited.globis.co.jp/ja/courses/2bc01f62
14,スマート生活〜第四次産業革命で変わる私たちの生活と産業の姿〜,初級,0h 31m,https://unlimited.globis.co.jp/ja/courses/16835e09
15,ディープラーニング,初級,0h 10m,https://unlimited.globis.co.jp/ja/courses/a939d28b
16,ブロックチェーン,初級,0h 13m,https://unlimited.globis.co.jp/ja/courses/70831f5c
17,フィンテック,初級,0h 14m,https://unlimited.globis.co.jp/ja/courses/c8f59cdf
18,デザインシンキング,初級,0h 12m,https://unlimited.globis.co.jp/ja/courses/12f0ebdc
19,シェアリング・エコノミー,初級,0h 10m,https://unlimited.globis.co.jp/ja/courses/dd82c94c
20,6Tech〜イノベーションの潮流〜,初級,0h 12m,https://unlimited.globis.co.jp/ja/courses/288276d8
21,HR tech,初級,0h 13m,https://unlimited.globis.co.jp/ja/courses/89150bc6
22,テクノベート・ストラテジー（後編）,中級,0h 59m,https://unlimited.globis.co.jp/ja/courses/4125e5b0
23,テクノベート・ストラテジー（前編）,中級,0h 54m,https://unlimited.globis.co.jp/ja/courses/4f41c435
24,ビジネスパーソンの新しい必須知識「テクノベート」基礎,中級,1h 25m,https://unlimited.globis.co.jp/ja/courses/8ed57ebc
25,こんなに便利！Google ドキュメント,実践知,0h 23m,https://unlimited.globis.co.jp/ja/courses/7702cc56
26,知らなきゃ損！？Google カレンダー,実践知,0h 27m,https://unlimited.globis.co.jp/ja/courses/26ff16c7
27,丸わかり！Google Workspace,実践知,0h 14m,https://unlimited.globis.co.jp/ja/courses/18fd10c2
28,ウォーターフォールとアジャイルはどう使い分けるの？／10分で解決！みんなの相談室,実践知,0h 09m,https://unlimited.globis.co.jp/ja/courses/bb6cabdd
29,未経験ですがエンジニアになりたいです！／10分で解決！みんなの相談室,実践知,0h 07m,https://unlimited.globis.co.jp/ja/courses/ad70fef5
30,IT分野ってまず何から学べばいいの？／10分で解決！みんなの相談室,実践知,0h 05m,https://unlimited.globis.co.jp/ja/courses/a0209d43
31,開発エンジニアと話が噛み合いません...／10分で解決！みんなの相談室,実践知,0h 07m,https://unlimited.globis.co.jp/ja/courses/e093e637
32,IT新規事業でまずやることって何？／10分で解決！みんなの相談室,実践知,0h 06m,https://unlimited.globis.co.jp/ja/courses/5286e3fa
33,はじめてのアプリ企画！DX冒険物語,実践知,0h 44m,https://unlimited.globis.co.jp/ja/courses/8c0662b8
34,DXとは何か〜実践編：ドワンゴ・KADOKAWAの事例から学ぶ企業変革〜,実践知,0h 31m,https://unlimited.globis.co.jp/ja/courses/810a8f12
35,DXとは何か〜基礎編：GAFAな働き方から学ぶ企業変革〜,実践知,0h 27m,https://unlimited.globis.co.jp/ja/courses/d4b879c7
36,アフターデジタル時代のビジネスと組織・リーダーに必要なこと,実践知,0h 45m,https://unlimited.globis.co.jp/ja/courses/36185f31
37,達人の一冊／アンドロイドは電気羊の夢を見るか,実践知,0h 06m,https://unlimited.globis.co.jp/ja/courses/a322e88b
38,Forecast Tech〜最新予測技術を明日から仕事に活かす〜,実践知,0h 33m,https://unlimited.globis.co.jp/ja/courses/c43dd44d
39,ビジネスでのデータ活用,実践知,0h 56m,https://unlimited.globis.co.jp/ja/courses/8d4dc5a0
40,非エンジニアが持つべき発注者視点,実践知,0h 48m,https://unlimited.globis.co.jp/ja/courses/57a7e865
41,データサイエンスの潮流とビジネスへの実践,実践知,1h 09m,https://unlimited.globis.co.jp/ja/courses/f4d9fc54
42,【3月31日までの限定公開】ダイバーシティニュース　テクノロジー／清水亮（1/28放送）,知見録 Premium,0h 43m,https://unlimited.globis.co.jp/ja/courses/b79c9d68
43,【2月28日までの限定公開】ダイバーシティニュース　テクノロジー／宋美玄（1/21放送）,知見録 Premium,0h 46m,https://unlimited.globis.co.jp/ja/courses/54fbf1ae
44,【2月28日までの限定公開】ダイバーシティニュース　テクノロジー／中村友哉（1/14放送）,知見録 Premium,0h 43m,https://unlimited.globis.co.jp/ja/courses/0f80504e
45,【2月28日までの限定公開】ダイバーシティニュース　テクノロジー／鈴木寛（1/7放送）,知見録 Premium,0h 44m,https://unlimited.globis.co.jp/ja/courses/da45ee3e
46,【2月28日までの限定公開】ダイバーシティニュース　テクノロジー／山崎直子（12/31放送）,知見録 Premium,0h 41m,https://unlimited.globis.co.jp/ja/courses/cb1d188d
47,【2月28日までの限定公開】ダイバーシティニュース　テクノロジー／清水亮（12/24放送）,知見録 Premium,0h 43m,https://unlimited.globis.co.jp/ja/courses/8e263a50
48,キャッシュレスの次の世界はどうなるのか？〜小澤隆生×越智隆雄×高家正行×辻庸介,知見録 Premium,0h 59m,https://unlimited.globis.co.jp/ja/courses/23a71fdb
49,コロナを機に次世代の教育を考える〜伊原木隆太×國領二郎×柴山昌彦×水野雄介×漆紫穂子,知見録 Premium,0h 59m,https://unlimited.globis.co.jp/ja/courses/c134f249
50,どうなる？日本社会のDXとデジタル庁〜時田隆仁×南壮一郎×村井英樹×山口明夫×平将明,知見録 Premium,0h 57m,https://unlimited.globis.co.jp/ja/courses/f4c20a5b
51,"VRアートが1,300万円で落札！NFTが創る、デジタルの未来〜せきぐちあいみ氏（VRアーティスト）",知見録 Premium,0h 18m,https://unlimited.globis.co.jp/ja/courses/29afc932
52,サイバー攻撃からどう守る？DX・AI時代のサイバーセキュリティとは〜佐野直人×竹内文孝×中谷昇×玉塚元一,知見録 Premium,0h 58m,https://unlimited.globis.co.jp/ja/courses/200ff629
53,DXとAI時代の「製造業」のデジタル戦略〜青田広幸×滝野一征×人見光夫×水上潔×島田太郎,知見録 Premium,1h 01m,https://unlimited.globis.co.jp/ja/courses/0d36472d
54,失敗しないデータ活用とAI導入〜山下達朗氏（Nishika株式会社　代表取締役CEO）,知見録 Premium,0h 14m,https://unlimited.globis.co.jp/ja/courses/4ebee60d
55,農業のデジタルトランスフォーメーション（DX）の最前線〜浅井雄一郎×岩佐大輝×草野隆史×栗山浩樹×神成淳司,知見録 Premium,0h 49m,https://unlimited.globis.co.jp/ja/courses/89542ba9
56,ヘルスケアDX　仮想現実による医療の進化,知見録 Premium,0h 32m,https://unlimited.globis.co.jp/ja/courses/7805f1fd
57,超高速大容量・低遅延・同時多接続「5G」が変える地方創生〜栗山浩樹×藤田明久×藤田恭嗣×小林史明,知見録 Premium,1h 00m,https://unlimited.globis.co.jp/ja/courses/bdede0e6
58,地域のモビリティを変える「交通革命」〜近藤洋祐×松田敏之×三宅伸吾×真鍋康正,知見録 Premium,1h 00m,https://unlimited.globis.co.jp/ja/courses/3869a323
59,次世代のビジネスモデル「サブスクリプション」の最新潮流〜三枝幸夫×藤井保文×山崎善寛×井上陽介,知見録 Premium,0h 58m,https://unlimited.globis.co.jp/ja/courses/ea1e9c69
60,AIとビッグデータを活用した「デジタル戦略」「サステイナビリティ」〜川邊健太郎×住隆幸×松尾豊×島田太郎,知見録 Premium,1h 02m,https://unlimited.globis.co.jp/ja/courses/0abcefec
61,テクノロジーでどこまでいける？人材確保とビジネス拡大〜佐野一機×西澤亮一×平尾丈×藪ノ賢次×中野智哉,知見録 Premium,0h 58m,https://unlimited.globis.co.jp/ja/courses/b74ae2f0
62,シリコンバレー最前線！今何が起こっているのか〜小林清剛×アレン・マイナー×宮田拓弥×朝倉祐介,知見録 Premium,1h 01m,https://unlimited.globis.co.jp/ja/courses/6a4041ff
63,ヤフーCSO安宅和人×鈴木寛が語る！リーダーに必要な「AI」「データ」の知識と活用法,知見録 Premium,0h 50m,https://unlimited.globis.co.jp/ja/courses/a981bb5d
64,テクノロジーが変えたメディア・コンテンツ〜青木貴博×大坂武史×坂本大典×髙島宗一郎,知見録 Premium,0h 57m,https://unlimited.globis.co.jp/ja/courses/8fc7d9be
65,Vチューバーに誰もがなれる時代がやってきた！〜赤川隼一×大坂武史×谷郷元昭×田中良和,知見録 Premium,1h 01m,https://unlimited.globis.co.jp/ja/courses/174f96c7
66,フロックチェーンかGAFAを破壊する！世界て勝つためのフロックチェーンを使った「儲けるヒシネス」の作り方とは？〜阿部力也×國光宏尚×平野洋一郎×増島雅和×石黒不二代,知見録 Premium,1h 00m,https://unlimited.globis.co.jp/ja/courses/f68a15c8
67,「シェアリングエコノミー」世界に続くサービスは日本から出るか〜天沼聰×金谷元気×重松大輔×三輪謙二朗×上田祐司,知見録 Premium,1h 00m,https://unlimited.globis.co.jp/ja/courses/d7f8abbb
68,日本の「科学技術力」未来はどこにある？〜落合陽一×柴山昌彦×西川徹×山崎直子×山中伸弥,知見録 Premium,1h 04m,https://unlimited.globis.co.jp/ja/courses/54f24fda
69,「スマートシティ」IoT時代の次世代都市をどう作るか〜東博暢×落合陽一×熊谷俊人×森俊子×森浩生×秋山咲恵,知見録 Premium,1h 00m,https://unlimited.globis.co.jp/ja/courses/91a52759
70,「AIの社会実装」最新事例と今後の課題〜上野山勝也×田中仁×松尾豊×草野隆史,知見録 Premium,0h 50m,https://unlimited.globis.co.jp/ja/courses/3e06105e
71,ロボット・AIの「最新活用事例」と「競争優位性」を議論する〜印藤正裕×上野山勝也×北野宏明×島田太郎×秋山咲恵,知見録 Premium,1h 00m,https://unlimited.globis.co.jp/ja/courses/f491bcd1
72,「PayPay」「LINE Pay」キャッシュレス決済をどうやって爆発的に普及させるか？〜石川康晴×川邊健太郎×渋谷愛郎×舛田淳×辻庸介,知見録 Premium,0h 58m,https://unlimited.globis.co.jp/ja/courses/ebe8fc69
73,テクノロジーは農業を変えるか〜岩佐大輝×小林晋也×佐々木伸一×松本泰幸,知見録 Premium,1h 00m,https://unlimited.globis.co.jp/ja/courses/b30276ac
74,「医療イノヘーション先進国」への挑戦と課題〜窪田良×高橋祥子×平手晴彦×高岡美緒,知見録 Premium,1h 00m,https://unlimited.globis.co.jp/ja/courses/f800cc9f
75,テクノロジーが変える「決済の未来」と「仮想通貨の可能性」とは？〜北澤直×鶴岡裕太×増島雅和×辻庸介,知見録 Premium,0h 58m,https://unlimited.globis.co.jp/ja/courses/7e3568fe
76,テクノロジーが変える「シェアリングエコノミー」の未来〜秋好陽介×天沼聰×金谷元気×重松大輔,知見録 Premium,1h 00m,https://unlimited.globis.co.jp/ja/courses/4a70d2c0
,NAME,LEVEL,PERIOD,URL
0,リーン・スタートアップ,初級,0h 08m,https://unlimited.globis.co.jp/ja/courses/cb0ee9fa
1,ベンチャー・マネジメント,中級,1h 34m,https://unlimited.globis.co.jp/ja/courses/8a26d0dd
2,はじめてのビジネスプランニング,中級,0h 52m,https://unlimited.globis.co.jp/ja/courses/4a26651f
3,達人の一冊／起業家はどこで選択を誤るのか——スタートアップが必ず陥る9つのジレンマ,実践知,0h 08m,https://unlimited.globis.co.jp/ja/courses/38bf5167
4,SDGsに企業が取り組む5つの意義,実践知,0h 31m,https://unlimited.globis.co.jp/ja/courses/2eca5a64
